Diện tích,Lượt xem,Số tầng,Hướng,name,Mức giá,Địa chỉ,Số phòng
100m2,238,, Đông Nam,CHÍNH CHỦ CẦN BÁN ĐẤT ĐƯỜNG HÀ BỒNG - ĐÀ NẴNG,3.45 tỷ," Hà Bồng, Cẩm Lệ, Đà Nẵng",
100m2,282,, Tây Bắc,CẦN BÁN LÔ ĐẤT ĐƯỜNG THANH LƯƠNG 32 KẸP CỐNG - HÒA XUÂN .,3.65 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
Liên hệ,259,, Không xác định,"THIỆN CHÍ BÁN NHÀ 4 TẦNG SIÊU ĐẸP, GIÁ TỐT, ĐẢO 1 HÒA XUÂN, ĐÀ NẴNG",Liên hệ," Ngô Huy Diễn, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
100m2,218,, Đông Bắc,CHÍNH CHỦ CẦN BÁN LÔ HUỲNH NGỌC ĐỦ,3.5 tỷ," Huỳnh Ngọc Đủ, Cẩm Lệ, Đà Nẵng",
93.3m2,237, 3, Tây Nam,CẦN BÁN NHÀ 3 TẦNG ĐƯỜNG VÕ AN NINH - HÒA XUÂN,6.5 tỷ," Võ An Ninh, Cẩm Lệ, Đà Nẵng", 5
100m2,222, 4, Nam,BÁN NHÀ MẶT TIỀN ĐƯỜNG HÙNG VƯƠNG - HẢI CHÂU 1,39 tỷ," Hùng Vương, Cẩm Lệ, Đà Nẵng", 6
90m2,233, 3, Đông Bắc,CHÍNH CHỦ BÁN CĂN NHÀ ĐƯỜNG NGUYỄN LÝ -,4.3 tỷ," nguyễn lý, Cẩm Lệ, Đà Nẵng", 4
100m2,225,, Tây Nam,CẦN BÁN LÔ ĐẤT ĐƯỜNG 10M5 ĐƯỜNG BÙI TRANG CHƯỚC - HÒA XUÂN,4.27 tỷ," Cẩm Lệ, Đà Nẵng",
90m2,259, 3, Đông Bắc,CẦN BÁN NHÀ 3 TẦNG ĐƯỜNG NGUYỄN LÝ - HÒA XUÂN,4.3 tỷ," Nguyễn Lý, Cẩm Lệ, Đà Nẵng", 3
55m2,188, 2, Đông Nam,BÁN NHÀ 2 TẦNG KIỆT 408 HOÀNG DIỆU ( FULL NỘI THẤT XÁCH VA LY VÀO Ở ) THÔNG RA KIỆT LÊ ĐÌNH LÝ,2.72 tỷ," Hoàng Diệu, Cẩm Lệ, Đà Nẵng", 3
100m2,187,, Tây Bắc,BÁN LÔ ĐẤT ĐƯỜNG PHẠM XUÂN ẨN ( THÔNG ) THUỘC KHU NAM NGUYỄN TRI PHƯƠNG,3.6 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,238,, Tây Bắc,CHÀO BÁN LÔ ĐÂT PHẠM XUÂN ẨN,3.5 tỷ," PHẠM XUÂN ẨN, Cẩm Lệ, Đà Nẵng",
100m2,356,, Bắc,BÁN LÔ ĐẤT KẸP CỐNG ĐƯỜNG NGUYỄN KIM KHU NAM CẨM LỆ HÒA XUÂN ĐÀ NẴNG,3.05 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,211, 3, Tây Nam,BÁN NHÀ VÕ AN NINH - GIÁ TỐT,6.5 tỷ," VÕ AN NINH, Cẩm Lệ, Đà Nẵng", 5
100m2,278,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ BÙI TRANG CHƯỚC - SẠCH ĐẸP,4.75 tỷ," Bùi Trang Chước, Cẩm Lệ, Đà Nẵng",
100m2,249,, Đông Bắc,CHÍNH CHỦ BÁN LÔ BÙI TRANG TRƯỚC - SẠCH ĐẸP,4.45 tỷ," Bùi Trang Chước, Cẩm Lệ, Đà Nẵng",
100m2,382,, Tây Bắc,CHÍNH CHỦ CẦN BÁN VŨ ĐÌNH LIÊN - GIÁ TỐT NHẤT TT,3.6 tỷ," vũ đình liên, Cẩm Lệ, Đà Nẵng",
160m2,215,, Tây Nam,CHÍNH CHỦ CẦN BÁN LÔ 2 MT - GIÁ TỐT,7.1 tỷ," Thiều chửu, Cẩm Lệ, Đà Nẵng",
150m2,369,, Nam,CHÍNH CHỦ CẦN BÁN LÔ MT KINH DOANH GIÁ TỐT,15 tỷ," xô viết nghệ tĩnh, Cẩm Lệ, Đà Nẵng",
100m2,285,, Đông Nam,CHÍNH CHỦ CẦN BÁN THANH LƯƠNG 18,3.6 tỷ," Cẩm Lệ, Đà Nẵng",
162m2,238,, Đông Nam,"BÁN NHANH LÔ ĐẤT 2MT LỖ GIÁNG 4 - LÊ QUẢNG BA, KHU NAM CẦU CẨM LỆ, ĐÀ NẴNG.",4.35 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,209,, Đông Nam,BÁN ĐẤT ĐƯỜNG ĐẬU QUANG LĨNH HƯỚNG ĐÔNG NAM KHU HÒA XUÂN CẨM LỆ,3.48 tỷ," Cẩm Lệ, Đà Nẵng",
ăđđm2,246,, Tây Bắc,"BÁN LÔ ĐẤT ĐƯỜNG VŨ ĐÌNH LIÊN PHƯỜNG HÒA XUÂN, CẨM LỆ ĐÀ NẴNG",3.6 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,199,, Không xác định,"CẦN BÁN LÔ ĐẤT ĐƯỜNG ĐẬU QUANG LĨNH - ĐÔNG NAM , 100 M2 - HÒA XUÂN",3.46 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,199,, Không xác định,"CẦN BÁN LÔ ĐẤT ĐƯỜNG ĐẬU QUANG LĨNH - ĐÔNG NAM , 100 M2 - HÒA XUÂN",3.46 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,210,, Đông Nam,BÁN ĐẤT ĐƯỜNG ĐẬU QUANG LĨNH HƯỚNG ĐÔNG NAM KHU HÒA XUÂN CẨM LỆ,3.48 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,220,, Đông Nam,CHÍNH CHỦ BÁN ĐẤT ĐƯỜNG ĐẬU QUẢNG LĨNH - TP ĐÀ NẴNG,3.46 tỷ," Đậu Quang Lĩnh, Cẩm Lệ, Đà Nẵng",
151m2,238,, Không xác định,BÁN GÓC 2MT ĐƯỜNG HOÀNG CHÂU KÝ VÀ PHAN KHÔI - HÒA XUÂN - CẨM LỆ,5.5 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,227,, Tây Bắc,"BÁN LÔ ĐẤT ĐƯỜNG VŨ ĐÌNH LIÊN PHƯỜNG HÒA XUÂN, CẨM LỆ ĐÀ NẴNG",Liên hệ," Cẩm Lệ, Đà Nẵng",
100m2,286,, Tây Bắc,BÁN LÔ ĐẤT ĐƯỜNG THANH LƯƠNG 32 KẸP CỐNG ( B1.118 LÔ 102 ) TÂY BẮC - HÒA XUÂN,3.65 tỷ," thanh lương 32, Cẩm Lệ, Đà Nẵng",
145m2,270,, Đông Nam,CHÍNH CHỦ BÁN ĐẤT 2 MẶT TIỀN ĐƯỜNG PHẠM XUÂN ẨN GIAO THANH LƯƠNG 5 SIÊU ĐẸP - HÒA XUÂN .,6.2 tỷ," Phạm Xuân Ẩn, Cẩm Lệ, Đà Nẵng",
100m2,198,, Tây Bắc,BÁN ĐẤT ĐƯỜNG 7M5 LÊ ẤM KHU ĐÔ THỊ SINH THÁI HÒA XUÂN ĐÀ NẴNG,3.45 tỷ," Cẩm Lệ, Đà Nẵng",
162m2,238,, Đông Nam,"BÁN NHANH LÔ ĐẤT 2MT LỖ GIÁNG 4 - LÊ QUẢNG BA, KHU NAM CẦU CẨM LỆ, ĐÀ NẴNG.",4.35 tỷ," Cẩm Lệ, Đà Nẵng",
162m2,218,, Đông Nam,"BÁN NHANH LÔ ĐẤT 2MT LỖ GIÁNG 4 - LÊ QUẢNG BA, KHU NAM CẦU CẨM LỆ, ĐÀ NẴNG.",4.35 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,220,, Tây Bắc,"BÁN ĐẤT THANH LƯƠNG 17 PHƯỜNG HÒA XUÂN, CẨM LỆ, ĐÀ NẴNG",3.4 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,202,, Không xác định,CẦN BÁN LÔ ĐẤT ĐƯỜNG LÊ ẤM ( KHU HÒA XUÂN MỞ RỘNG ) - HÒA XUÂN .,3.45 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,215,, Không xác định,"CẦN BÁN LÔ ĐẤT ĐƯỜNG VŨ ĐÌNH LIÊN , TÂY BẮC , 100 M2 - HÒA XUÂN",3.6 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,321,, Đông Bắc,"CHỦ GỬI BÁN CẶP ĐẤT ĐƯỜNG CỒN DẦU 12, HÒA XUÂN, CẨM LỆ, ĐÀ NẴNG",7.2 tỷ," Đà Nẵng, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
100m2,241,, Không xác định,BÁN VÀI LÔ ĐẤT KHU ĐẢO 2 - HÒA XUÂN - CẨM LỆ - HÒA XUÂN .,4.2 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,212,, Không xác định,BÁN VÀI LÔ ĐẤT KHU ĐẢO 2 - HÒA XUÂN - CẨM LỆ - HÒA XUÂN .,4.2 tỷ," Cẩm Lệ, Đà Nẵng",
300m2,217,, Không xác định,BÁN LÔ ĐẤT BIỆT THỰ ĐƯỜNG NGUYỄN VĂN THÔNG - ĐÔNG NAM - 300 M2 - HÒA XUÂN,12 tỷ," Cẩm Lệ, Đà Nẵng",
35m2,270, 2, Tây Nam,BÁN NHÀ 2 TẦNG KIỆT TRẦN CAO VÂN - TP ĐÀ NẴNG,2.3 tỷ," TRẦN CAO VÂN, Thanh Khê, Đà Nẵng", 2
100m2,223,, Không xác định,BÁN LÔ ĐẤT ĐƯỜNG TRẦN KIM XUYẾN - ĐÔNG BẮC - HÒA XUÂN - CẨM LỆ .,3.35 tỷ," Cẩm Lệ, Đà Nẵng",
35m2,271,, Tây Nam,BÁN NHÀ 2 TẦNG KIỆT TRẦN CAO VÂN,2.3 tỷ," Trần Cao Vân, Thanh Khê, Đà Nẵng",
100m2,209,, Tây Bắc,CẦN BÁN LÔ ĐẤT ĐƯỜNG NGUYỄN HIẾN LÊ - TÂY BẮC - 100 M2 - HÒA XUÂN,3.65 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
55m2,374, 2, Đông Nam,BÁN NHÀ 2 TẦNG KIỆT 408 HOÀNG DIỆU - TP ĐÀ NẴNG,2.72 tỷ," Hoàng Diệu, Hải Châu, Đà Nẵng", 3
100m2,238, 4, Đông Bắc,"CẦN BÁN LÔ 2MT ĐƯỜNG BÙI THIỆN NGỘ- HOÀNG HIỆP, KHU ĐÔ THỊ SINH THÁI VEN SÔNG HÒA XUÂN",7.5 tỷ," Ngô Huy Diễn, Hoà Xuân , Cẩm Lệ, Đà Nẵng", 5
100m2,224,, Đông Bắc,BÁN LÔ ĐẤT ĐƯỜNG NGÔ HUY DIỄN - ĐẢO 1 - HÒA XUÂN - SIÊU RẺ,5.3 tỷ," Cẩm Lệ, Đà Nẵng",
150m2,222,, Nam,BÁN ĐẤT ĐƯỜNG XÔ VIẾT NGHỆ TĨNH,15 tỷ," Xô Viết Nghệ Tĩnh, Cẩm Lệ, Đà Nẵng",
150m2,392,, Đông Nam,BÁN ĐẤT ĐƯỜNG XÔ VIẾT NGHỆ TĨNH - ĐÀ NẴNG,15 tỷ," XÔ VIẾT NGHỆ TĨNH, Cẩm Lệ, Đà Nẵng",
112m2,211,, Đông Bắc,BÁN LÔ ĐẤT ĐƯỜNG NGUYỄN MỸ ĐẢO 2 HÒA XUÂN CẨM LỆ ĐÀ NẴNG,4.1 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,328, 4, Đông Bắc,BÁN NHÀ 4 TẦNG ĐƯỜNG NGÔ HUY DIỄN - HOÀ XUÂN - CẨM LỆ - TP ĐÀ NẴNG,7.5 tỷ," Ngô Huy Diễn, Cẩm Lệ, Đà Nẵng", 5
100m2,251,, Đông Nam,"THIỆN CHÍ BÁN CĂN NHÀ 3 TẦNG ĐƯỜNG THANH LƯƠNG 11, KHU ĐÔ THỊ SINH THÁI VEN SÔNG HÒA XUÂN",5 tỷ," Thanh Lương 11, Hoà Xuân , Cẩm Lệ, Đà Nẵng",
157m2,213,, Không xác định,GÓC 2MT KHU NAM CẨM LỆ - HÒA XUÂN - CẨM LỆ .,4.35 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,218, 3, Đông Nam,CHÍNH CHỦ BÁN NHÀ 3 TẦNG ĐƯỜNG THANH LƯƠNG 11 - HOÀ XUÂN - TP ĐÀ NẴNG,5 tỷ," Trung Lương 11, Cẩm Lệ, Đà Nẵng", 3
100m2,220,, Đông Nam,CHÍNH CHỦ BÁN NHÀ 3 TẦNG ĐƯỜNG THANH LƯƠNG 11 - HOÀ XUÂN - TP ĐÀ NẴNG,5 tỷ," Thanh Lương 11, Cẩm Lệ, Đà Nẵng",
200m2,213,, Đông Nam,CẦN BÁN LÔ ĐẤT ĐƯỜNG TRUNG LƯƠNG 17 - TÂY BẮC - 200 M2 - ĐẢO VÍP,8.4 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,272,, Tây Nam,BÁN NHANH LÔ ĐẤT NGUYỄN MẬU TÀI KHU ĐẢO 1 HÒA XUÂN CẨM LỆ ĐÀ NẴNG,4 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,223,, Đông,BÁN ĐẤT ĐƯỜNG 7M5 VŨ XUÂN THIỀU HÒA XUÂN CẨM LỆ ĐÀ NẴNG,3.6 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,220,, Đông Nam,CẦN BÁN LÔ ĐẤT ĐƯỜNG CỒN DẦU 24 - ĐÔNG NAM - 100 M2 - HÒA XUÂN,3.7 tỷ," Cẩm Lệ, Đà Nẵng",
125m2,269, 3, Tây,CHÀO BÁN NHÀ NGUYỄN HỮU THỌ - VỊ TRÍ KINH DOANH HÀNG ĐẦU,16.5 tỷ," NGUYỄN HỮU THỌ, Cẩm Lệ, Đà Nẵng", 4
100m2,201,, Tây Nam,CHÍNH CHỦ GỞI VÀI LÔ ĐẤT ĐƯỜNG PHẠM XUÂN ẨN - THÔNG - 100 M2 .,3.25 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,268,, Không xác định,CHÍNH CHỦ GỞI BÁN LÔ GÓC 2MT ĐƯỜNG LÊ QUẢNG BA VÀ ĐƯỜNG LỖ GIÁNG 4,4.35 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
64m2,260, 4, Tây Nam,CHÍNH CHỦ CẦN BÁN NHÀ 4 TẦNG ĐƯỜNG BÙI TÁ HÁN - P.KHUÊ MỸ - Q. NGŨ HÀNH SƠN,4.8 tỷ," Bùi Tá Hán, Ngũ Hành Sơn, Đà Nẵng", 4
100m2,339,, Tây Bắc,BÁN LÔ ĐẤT ĐƯỜNG THANH LƯƠNG 17 - TÂY BẮC - TRỤ - HÒA XUÂN,3.4 tỷ," Cẩm Lệ, Đà Nẵng",
140m2,218,, Đông Bắc,CHÍNH CHỦ CẦN BÁN LÔ GỐC TRẦN VĂN TRẢ,6.5 tỷ," TRẦN VĂN TRÀ, Cẩm Lệ, Đà Nẵng",
200m2,220,, Tây Bắc,CHÍNH CHỦ BÁN 2 LÔ LIỀN KỀ TRUNG LƯƠNG 17 - VIEW ĐẸP,8.35 tỷ," TRUNG LƯƠNG 17, Cẩm Lệ, Đà Nẵng",
140m2,328,, Đông Bắc,CHỦ CẦN BÁN LÔ ĐẤT 2 MẶT TIỀN ĐƯỜNG TRẦN VĂN TRÀ - HÒA XUÂN,6.6 tỷ," Trần Văn Trà , Cẩm Lệ, Đà Nẵng",
100m2,278,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ BÙI TRANG CHƯỚC - SẠCH ĐẸP,4.75 tỷ," Bùi Trang Chước, Cẩm Lệ, Đà Nẵng",
100m2,245,, Không xác định,BÁN 2 LÔ LIỀN KỀ ĐƯỜNG TRUNG LƯƠNG 17 - ĐỐI DIỆN BIEỆT THỰ - HÒA XUAN,8.4 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,210,, Không xác định,CẦN BÁN LÔ ĐẤT ĐƯỜNG HỒ TRUNG LƯỢNG ĐẢO 2 - HÒA XUÂN - CẨM LỆ .,4.2 tỷ," Cẩm Lệ, Đà Nẵng",
300m2,222,, Đông Nam,CẦN BÁN LÔ BIỆT THỰ ĐƯỜNG BÙI THIỆN NGỘ ( KẸP VỆT CÂY XANH 5M ) - 300 M2 - HÒA XUÂN,Liên hệ," Đường Bùi Thiện Ngộ Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,379,, Không xác định,CẦN LÔ GÓC 2MT HOÀNG THỊ ÁI VÀ ĐƯỜNG TRUNG LƯƠNG 6 - HÒA XUÂN,4.85 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,243,, Không xác định,CẦN BÁN LÔ ĐẤT ĐƯỜNG NGUYỄN HIẾN LÊ - TÂY BẮC - 100 M2 - HÒA XUÂN,3.55 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,269,, Không xác định,CẦN BÁN LÔ ĐẤT ĐƯỜNG NGÔ HUY DIỄN - HÒA XUÂN - CẨM LỆ,5.29 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,244,, Tây Bắc,"CẦN BÁN LÔ ĐẤT ĐƯỜNG 29/3 ,PHƯỜNG HÒA XUÂN , CẨM LỆ , ĐÀ NẴNG .",5.25 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,268,, Đông Bắc,BÁN 2 LÔ ĐƯỜNG 10 SẠCH ĐẸP KHU NAM HOÀ XUÂN - TP ĐÀ NẴNG,4.3 tỷ," Nguyễn Phước Lan, Cẩm Lệ, Đà Nẵng",
Liên hệ,228,, Không xác định,"BÁN LÔ ĐẤT 2MT ĐƯỜNG 7M5 ĐƯỜNG HOÀNG THỊ ÁI - TRUNG LƯƠNG 6, HÒA XUÂN, CẨM LỆ, ĐÀ NẴNG",Liên hệ," Hoàng Thị , Cẩm Lệ, Đà Nẵng",
Liên hệ,229,, Không xác định,"BÁN LÔ ĐẤT 2MT ĐƯỜNG 7M5 ĐƯỜNG HOÀNG THỊ ÁI - TRUNG LƯƠNG 6, HÒA XUÂN, CẨM LỆ, ĐÀ NẴNG",Liên hệ," Hoàng Thị , Cẩm Lệ, Đà Nẵng",
100m2,473,, Đông Bắc,BÁN ĐẤT ĐƯỜNG 7M5 VŨ XUÂN THIỀU HÒA XUÂN CẨM LỆ ĐÀ NẴNG,3.6 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,239,, Tây Bắc,CHÀO BÁN LÔ ĐÂT PHẠM XUÂN ẨN,3.5 tỷ," PHẠM XUÂN ẨN, Cẩm Lệ, Đà Nẵng",
100m2,208,, Không xác định,"CẦN BÁN 2 LÔ ĐƯỜNG LÊ QUẢNG CHÍ 10M5 - HÒA XUÂN , CẢM LỆ , ĐÀ NẴNG .",11.2 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,213,, Đông Bắc,CHÍNH CHỦ CẦN BÁN LÔ BÙI TRANG CHƯỚC - SẠCH ĐẸP,4.45 tỷ," Bùi Trang Chước, Cẩm Lệ, Đà Nẵng",
200m2,237,, Tây Bắc,CẦN BÁN 2 LÔ ĐƯỜNG TRUNG LƯƠNG 17 ĐỐI DIỆN DÃY BIỆT THỰ HÒA XUÂN,8.4 tỷ," Cẩm Lệ, Đà Nẵng",
200m2,208,, Tây Bắc,CẦN BÁN 2 LÔ ĐƯỜNG TRUNG LƯƠNG 17 ĐỐI DIỆN DÃY BIỆT THỰ HÒA XUÂN,8.4 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,217,, Tây Bắc,CHÍNH CHỦ GỞI BÁN LÔ ĐẤT ĐƯỜNG VŨ ĐÌNH LIÊN - TÂY BẮC - 100 M2 - HÒA XUÂN.,3.65 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
145.3m2,220,, Nam,"BÁN LÔ ĐẤT 2MT ĐƯỜNG 7M5 ĐƯỜNG HOÀNG THỊ ÁI - TRUNG LƯƠNG 6, HÒA XUÂN, CẨM LỆ, ĐÀ NẴNG",4.85 tỷ," HOÀNG THỊ ÁI, Cẩm Lệ, Đà Nẵng",
112m2,218,, Đông Bắc,BÁN LÔ ĐẤT ĐƯỜNG NGUYỄN MỸ ĐẢO 2 HÒA XUÂN CẨM LỆ ĐÀ NẴNG,4.1 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,354,, Đông Bắc,CẦN BÁN LÔ ĐƯỜNG 10M5 BÙI TRANG CHƯỚC - HÒA XUÂN - ĐÀ NẴNG .,4.65 tỷ," Cẩm Lệ, Đà Nẵng",
Liên hệ,293,, Đông Bắc,"CẦN BÁN LÔ ĐẤT ĐƯỜNG THIỀU CHỬU , ĐỐI DIỆN TRƯỜNG , KẸP CÔNG VIÊN RẤT ĐẸP",3.8 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,216,, Tây Nam,CHÍNH CHỦ CẦN BÁN LÔ MẠC ĐĂNG DOANH KẸP CỐNG - HÒA XUÂN,3.75 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,216,, Tây Nam,CHÍNH CHỦ CẦN BÁN LÔ MẠC ĐĂNG DOANH KẸP CỐNG - HÒA XUÂN,3.75 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,224,, Đông Bắc,BÁN ĐẤT ĐƯỜNG HUỲNH VĂN GẤM - ĐẢO VIP - HOÀ XUÂN,4.65 tỷ," Huỳnh Văn Gấm, Cẩm Lệ, Đà Nẵng",
100m2,218, 2, Đông Nam,CẦN BÁN NHÀ 2 TẦNG KHU ĐẢO VIP - ĐỐI DIỆN LÀ HÀNG XÓM BAO VIP,5.2 tỷ," Trung Lương 9 , Cẩm Lệ, Đà Nẵng", 3
78.3m2,279, 3, Bắc,BÁN NHÀ 3 TẦNG KIỆT HOÀNG DIỆU - HẢI CHÂU - TP ĐÀ NẴNG,3.7 tỷ," Hoàng Diệu, Hải Châu, Đà Nẵng", 5
100m2,210,, Tây Nam,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG BÙI THIỆN NGỘ - HÒA XUÂN,3.4 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,211,, Tây Nam,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG BÙI THIỆN NGỘ - HÒA XUÂN,3.4 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,204,, Đông Bắc,"BÁN LÔ ĐẤT ĐƯỜNG 7M5 HUỲNH NGỌC ĐỦ PHƯỜNG HÒA XUÂN, QUẬN CẨM LỆ",3.55 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,202,, Tây Nam,CHUYỂN NHƯỢNG LÔ ĐẤT ĐƯỜNG DIỆP MINH CHÂU KHU SINH THÁI HÒA XUÂN CẨM LỆ,3.25 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,221,, Đông Nam,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG HÀ BỒNG - 100 M2 - HÒA XUÂN .,3.45 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,411,, Tây Bắc,CẦN BÁN NHANH LÔ MAI CHÍ THỌ - VIEW ĐẸP,5.39 tỷ," Mai Chí THọ, Cẩm Lệ, Đà Nẵng",
100m2,221,, Tây Bắc,"BÁN LÔ ĐẤT ĐƯỜNG BÙI THIỆN NGỘ B1.90 HÒA XUÂN, CẨM LỆ, ĐÀ NẴNG",3.85 tỷ," Cẩm Lệ, Đà Nẵng",
Liên hệ,211,, Không xác định,BÁN LÔ GÓC 2MT ĐƯỜNG TRUNG LƯƠNG 6 VÀ HOÀNG THỊ ÁI - KHU NAM CẨM LỆ .,4.9 tỷ," Cẩm Lệ, Đà Nẵng",
96.3m2,220,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG NGUYỄN SẮC KIM - TÂY NAM - 100 M2 -,3.15 tỷ," Cẩm Lệ, Đà Nẵng",
112m2,222,, Không xác định,"CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG NGUYỄN MỸ - 112,5 - ĐẢO 2 - HÒA XUÂN",4.1 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,380, 3, Bắc,"BÁN NHÀ MẶT TIỀN ĐƯỜNG ĐIỆN BIÊN PHỦ, ĐÀ NẴNG.",18.5 tỷ," Điện Biên Phủ, Thanh Khê, Đà Nẵng", 7
119m2,226,, Tây,BÁN LÔ ĐẤT ĐƯỜNG HUỲNH XUÂN NHỊ KHU NAM CẨM LỆ HÒA XUÂN ĐÀ NẴNG,3.05 ngàn," Cẩm Lệ, Đà Nẵng",
100m2,191,, Không xác định,CHÍNH CHỦ GỞI BÁN LÔ ĐẤT ĐƯỜNG VŨ ĐÌNH LIÊN - TÂY BẮC - 100 M2 - HÒA XUÂN.,3.5 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,207,, Tây Nam,CẦN BÁN LÔ ĐẤT ĐƯỜNG BÙI THIỆN NGỘ - TÂY NAM - 100M2 - HÒA XUÂN .,3.4 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,206,, Không xác định,CHÍNH CHỦ CẦN BÁN LÔ ĐẤT ĐƯỜNG THIỀU CHỬU - HÒA XUÂN - CẨM LỆ.,3.3 tỷ," Phường Hòa Xuân Quận Cẩm Lệ Đà Nẵng, Cẩm Lệ, Đà Nẵng",
100m2,193,, Tây Bắc,CẦN BÁN LÔ ĐẤT ĐƯỜNG THANH LƯƠNG 32 KẸP CỐNG - HÒA XUÂN .,3.75 tỷ," Cẩm Lệ, Đà Nẵng",
100m2,186,, Tây Bắc,BÁN ĐẤT ĐƯỜNG 7M5 NGUYỄN HIẾN LÊ THÔNG RA VÕ CHÍ CÔNG HÒA XUÂN ĐÀ NẴNG,Liên hệ," Cẩm Lệ, Đà Nẵng",
249m2,200,, Đông Nam,"BÁN LÔ ĐẤT BIỆT THỰ ĐƯỜNG BÙI THIỆN NGỘ, ĐỐI DIỆN CÔNG VIÊN MINI, VỊ TRÍ THOÁNG MÁT",8.5 tỷ," bùi thiện ngộ, Cẩm Lệ, Đà Nẵng",
249m2,204,, Đông Nam,"BÁN LÔ ĐẤT BIỆT THỰ ĐƯỜNG BÙI THIỆN NGỘ, ĐỐI DIỆN CÔNG VIÊN MINI, VỊ TRÍ THOÁNG MÁT",8.5 tỷ," bùi thiện ngộ, Cẩm Lệ, Đà Nẵng",
100m2,208,, Không xác định,CẦN CHUYỂN NHƯỢNG NHANH LÔ ĐẤT NGUYỄN SẮC KIM KHU HÒA XUÂN ĐÀ NẴNG,3.15 tỷ," Cẩm Lệ, Đà Nẵng",
